material_id,sku,name,category,unit_of_measure,standard_cost,current_unit_price,safety_stock_level,reorder_point,target_stock_level,min_order_qty,lead_time_days,is_critical,primary_supplier_id,secondary_supplier_id,created_at
MAT-00444,SKU-POL-00444,Silicone Gaskets Grade-A-444,Polymers & Chemical,PCS,22.24,22.79,379,1119,2173,500,37,False,SUP-0065,SUP-0068,2025-01-01T00:00:00
MAT-00445,SKU-RAW-00445,Copper Rods Grade-Commercial-445,Raw Metallurgy,METER,5.84,6.48,140,387,683,25,19,False,SUP-0104,SUP-0114,2025-01-01T00:00:00
MAT-00446,SKU-POL-00446,Polycarbonate Sheets Grade-Industrial-446,Polymers & Chemical,PCS,51.25,49.81,611,1699,3086,1000,16,False,SUP-0090,SUP-0019,2025-01-01T00:00:00
MAT-00447,SKU-ELE-00447,Sensors Grade-MilSpec-447,Electronic Components,BOX,36.72,38.86,189,677,981,50,8,False,SUP-0045,SUP-0054,2025-01-01T00:00:00
MAT-00448,SKU-PAC-00448,Vibration Dampers Grade-MilSpec-448,Packaging & Hardware,SET,8.72,8.88,1768,4968,8724,100,40,False,SUP-0042,SUP-0063,2025-01-01T00:00:00
MAT-00449,SKU-PAC-00449,Hex Flange Bolts M8 Grade-Industrial-449,Packaging & Hardware,KG,13.94,15.44,71,247,435,50,16,False,SUP-0048,SUP-0037,2025-01-01T00:00:00
MAT-00450,SKU-PAC-00450,Hex Flange Bolts M8 Grade-Commercial-450,Packaging & Hardware,METER,7.65,7.55,151,559,801,100,17,False,SUP-0091,SUP-0089,2025-01-01T00:00:00
MAT-00451,SKU-PAC-00451,Hex Flange Bolts M8 Grade-MilSpec-451,Packaging & Hardware,METER,22.9,23.45,449,1754,3084,50,29,False,SUP-0091,SUP-0005,2025-01-01T00:00:00
MAT-00452,SKU-PAC-00452,Vibration Dampers Grade-A-452,Packaging & Hardware,PCS,70.15,72.32,216,936,1863,500,16,False,SUP-0019,SUP-0059,2025-01-01T00:00:00
MAT-00453,SKU-RAW-00453,Carbon Steel Bars Grade-MilSpec-453,Raw Metallurgy,METER,8.3,9.49,512,1501,3208,100,43,False,SUP-0074,SUP-0086,2025-01-01T00:00:00
MAT-00454,SKU-ELE-00454,PCBs Grade-A-454,Electronic Components,KG,42.71,46.37,589,2387,3446,1000,29,True,SUP-0095,,2025-01-01T00:00:00
MAT-00455,SKU-MEC-00455,Bearings Grade-Commercial-455,Mechanical & Machining,KG,13.69,15.14,341,956,1856,25,41,False,SUP-0026,SUP-0003,2025-01-01T00:00:00
MAT-00456,SKU-PAC-00456,Antistatic Foam Grade-B-456,Packaging & Hardware,LITER,10.26,10.4,562,2194,4570,100,32,False,SUP-0008,SUP-0117,2025-01-01T00:00:00
MAT-00457,SKU-POL-00457,Silicone Gaskets Grade-A-457,Polymers & Chemical,METER,21.81,22.22,332,1244,2625,1000,12,False,SUP-0058,SUP-0112,2025-01-01T00:00:00
MAT-00458,SKU-POL-00458,Industrial Lubricants Grade-Industrial-458,Polymers & Chemical,KG,7.86,8.73,479,1349,2533,50,15,False,SUP-0055,SUP-0094,2025-01-01T00:00:00
MAT-00459,SKU-MEC-00459,Shafts Grade-MilSpec-459,Mechanical & Machining,SET,13.34,15.31,47,159,338,250,7,True,SUP-0097,SUP-0049,2025-01-01T00:00:00
MAT-00460,SKU-MEC-00460,Bearings Grade-MilSpec-460,Mechanical & Machining,BOX,6.57,6.99,617,1942,2784,100,25,False,SUP-0026,SUP-0024,2025-01-01T00:00:00
MAT-00461,SKU-PAC-00461,Vibration Dampers Grade-MilSpec-461,Packaging & Hardware,SET,212.98,233.85,215,767,1466,1000,23,False,SUP-0102,SUP-0001,2025-01-01T00:00:00
MAT-00462,SKU-POL-00462,ABS Resin Pellets Grade-Industrial-462,Polymers & Chemical,LITER,25.5,25.14,59,171,306,25,14,False,SUP-0083,SUP-0032,2025-01-01T00:00:00
MAT-00463,SKU-PAC-00463,Vibration Dampers Grade-Commercial-463,Packaging & Hardware,LITER,11.36,12.08,374,1284,2550,25,14,False,SUP-0081,SUP-0088,2025-01-01T00:00:00
MAT-00464,SKU-RAW-00464,Sheet Metal Stainless 304 Grade-Commercial-464,Raw Metallurgy,PCS,31.04,30.4,268,1118,1888,1000,17,False,SUP-0089,SUP-0018,2025-01-01T00:00:00
MAT-00465,SKU-RAW-00465,Aluminum Billets 6061 Grade-Industrial-465,Raw Metallurgy,METER,21.68,22.89,174,538,825,100,13,False,SUP-0066,SUP-0025,2025-01-01T00:00:00
MAT-00466,SKU-RAW-00466,Carbon Steel Bars Grade-Industrial-466,Raw Metallurgy,BOX,19.24,20.96,243,1043,1892,100,16,False,SUP-0069,SUP-0075,2025-01-01T00:00:00
MAT-00467,SKU-POL-00467,Industrial Lubricants Grade-Industrial-467,Polymers & Chemical,KG,48.21,46.79,589,1807,3731,500,42,False,SUP-0029,SUP-0107,2025-01-01T00:00:00
MAT-00468,SKU-PAC-00468,Thermal Pallet Wraps Grade-A-468,Packaging & Hardware,LITER,56.44,58.82,753,2667,4507,250,29,True,SUP-0119,SUP-0003,2025-01-01T00:00:00
MAT-00469,SKU-PAC-00469,Thermal Pallet Wraps Grade-Industrial-469,Packaging & Hardware,KG,13.69,14.95,189,672,1053,25,21,True,SUP-0029,SUP-0017,2025-01-01T00:00:00
MAT-00470,SKU-POL-00470,ABS Resin Pellets Grade-A-470,Polymers & Chemical,PCS,13.02,14.39,87,249,450,25,9,False,SUP-0006,SUP-0026,2025-01-01T00:00:00
MAT-00471,SKU-POL-00471,ABS Resin Pellets Grade-Industrial-471,Polymers & Chemical,PCS,18.13,17.46,325,1225,2598,50,45,False,SUP-0097,SUP-0013,2025-01-01T00:00:00
MAT-00472,SKU-RAW-00472,Aluminum Billets 6061 Grade-A-472,Raw Metallurgy,KG,1.95,2.18,473,1323,2678,500,17,False,SUP-0075,SUP-0045,2025-01-01T00:00:00
MAT-00473,SKU-MEC-00473,Bearings Grade-Commercial-473,Mechanical & Machining,PCS,4.63,4.49,358,966,1485,500,19,False,SUP-0002,SUP-0068,2025-01-01T00:00:00
MAT-00474,SKU-ELE-00474,Microcontrollers Grade-B-474,Electronic Components,SET,110.34,123.61,492,1472,2187,100,35,False,SUP-0090,SUP-0076,2025-01-01T00:00:00
MAT-00475,SKU-POL-00475,Industrial Lubricants Grade-B-475,Polymers & Chemical,SET,149.82,149.15,258,1018,2045,1000,40,True,SUP-0016,SUP-0060,2025-01-01T00:00:00
MAT-00476,SKU-RAW-00476,Titanium Plates Grade-A-476,Raw Metallurgy,PCS,18.65,18.94,597,1878,3065,250,21,True,SUP-0082,,2025-01-01T00:00:00
MAT-00477,SKU-MEC-00477,CNC Castings Grade-MilSpec-477,Mechanical & Machining,BOX,46.26,47.35,879,2804,5443,25,35,True,SUP-0087,SUP-0014,2025-01-01T00:00:00
MAT-00478,SKU-MEC-00478,Gears Grade-MilSpec-478,Mechanical & Machining,BOX,34.55,36.9,389,1358,2547,250,19,True,SUP-0022,SUP-0009,2025-01-01T00:00:00
MAT-00479,SKU-ELE-00479,Capacitors Grade-MilSpec-479,Electronic Components,BOX,725.43,761.57,1011,2931,5981,250,24,False,SUP-0099,SUP-0075,2025-01-01T00:00:00
MAT-00480,SKU-RAW-00480,Copper Rods Grade-Commercial-480,Raw Metallurgy,LITER,84.06,96.46,275,1094,1959,50,13,False,SUP-0019,SUP-0099,2025-01-01T00:00:00
MAT-00481,SKU-MEC-00481,CNC Castings Grade-A-481,Mechanical & Machining,BOX,21.31,20.47,287,1023,1942,25,16,True,SUP-0023,SUP-0049,2025-01-01T00:00:00
MAT-00482,SKU-PAC-00482,Antistatic Foam Grade-MilSpec-482,Packaging & Hardware,KG,8.58,8.65,1124,3196,5856,25,28,False,SUP-0065,SUP-0034,2025-01-01T00:00:00
MAT-00483,SKU-ELE-00483,PCBs Grade-A-483,Electronic Components,LITER,4.19,4.36,28,109,210,100,9,False,SUP-0057,SUP-0059,2025-01-01T00:00:00
MAT-00484,SKU-MEC-00484,Gears Grade-MilSpec-484,Mechanical & Machining,KG,30.69,31.07,1457,4383,8539,500,38,False,SUP-0098,SUP-0015,2025-01-01T00:00:00
MAT-00485,SKU-POL-00485,Industrial Lubricants Grade-Commercial-485,Polymers & Chemical,KG,10.68,11.23,814,2351,3826,25,29,False,SUP-0064,SUP-0076,2025-01-01T00:00:00
MAT-00486,SKU-ELE-00486,Connectors Grade-A-486,Electronic Components,KG,5.13,5.73,92,316,550,100,28,False,SUP-0095,SUP-0075,2025-01-01T00:00:00
MAT-00487,SKU-POL-00487,Silicone Gaskets Grade-A-487,Polymers & Chemical,BOX,12.05,12.04,92,257,383,50,11,False,SUP-0040,SUP-0076,2025-01-01T00:00:00
MAT-00488,SKU-ELE-00488,Connectors Grade-Industrial-488,Electronic Components,PCS,7.47,7.79,426,1818,3228,25,24,False,SUP-0073,SUP-0066,2025-01-01T00:00:00
MAT-00489,SKU-RAW-00489,Copper Rods Grade-Commercial-489,Raw Metallurgy,LITER,156.94,159.21,822,2646,5323,100,38,True,SUP-0095,,2025-01-01T00:00:00
MAT-00490,SKU-MEC-00490,Bearings Grade-Industrial-490,Mechanical & Machining,METER,64.7,74.01,209,783,1262,100,41,False,SUP-0082,SUP-0109,2025-01-01T00:00:00
MAT-00491,SKU-PAC-00491,Antistatic Foam Grade-B-491,Packaging & Hardware,SET,24.32,26.72,368,1520,3102,250,24,True,SUP-0013,SUP-0076,2025-01-01T00:00:00
MAT-00492,SKU-POL-00492,Polycarbonate Sheets Grade-Industrial-492,Polymers & Chemical,PCS,124.95,134.98,969,3429,5937,100,41,False,SUP-0103,SUP-0039,2025-01-01T00:00:00
MAT-00493,SKU-PAC-00493,Thermal Pallet Wraps Grade-MilSpec-493,Packaging & Hardware,BOX,26.71,29.45,604,1882,2955,1000,18,False,SUP-0003,SUP-0081,2025-01-01T00:00:00
MAT-00494,SKU-POL-00494,Silicone Gaskets Grade-Commercial-494,Polymers & Chemical,SET,9.51,10.66,172,652,1154,50,40,False,SUP-0120,SUP-0073,2025-01-01T00:00:00
MAT-00495,SKU-MEC-00495,Shafts Grade-MilSpec-495,Mechanical & Machining,LITER,131.03,132.83,388,1411,2299,50,33,False,SUP-0009,SUP-0082,2025-01-01T00:00:00
MAT-00496,SKU-RAW-00496,Titanium Plates Grade-B-496,Raw Metallurgy,LITER,44.38,44.28,705,2289,5019,250,36,False,SUP-0004,SUP-0032,2025-01-01T00:00:00
MAT-00497,SKU-ELE-00497,Capacitors Grade-B-497,Electronic Components,METER,7.84,7.66,665,2015,2889,1000,18,False,SUP-0103,SUP-0036,2025-01-01T00:00:00
MAT-00498,SKU-POL-00498,ABS Resin Pellets Grade-A-498,Polymers & Chemical,PCS,19.9,20.15,857,2567,5412,250,30,False,SUP-0009,SUP-0116,2025-01-01T00:00:00
MAT-00499,SKU-MEC-00499,Hydraulic Valves Grade-A-499,Mechanical & Machining,SET,9.36,10.27,1186,4346,9159,50,40,False,SUP-0067,SUP-0086,2025-01-01T00:00:00
MAT-00500,SKU-PAC-00500,Corrugated Heavy Boxes Grade-Industrial-500,Packaging & Hardware,METER,5.36,5.98,434,1624,2412,50,34,False,SUP-0104,SUP-0096,2025-01-01T00:00:00
MAT-00501,SKU-RAW-00501,Copper Rods Grade-MilSpec-501,Raw Metallurgy,METER,67.95,76.28,788,2633,5124,100,41,True,SUP-0090,SUP-0015,2025-01-01T00:00:00
MAT-00502,SKU-MEC-00502,Shafts Grade-MilSpec-502,Mechanical & Machining,BOX,200.41,205.13,45,135,274,50,10,False,SUP-0083,SUP-0116,2025-01-01T00:00:00
MAT-00503,SKU-RAW-00503,Titanium Plates Grade-MilSpec-503,Raw Metallurgy,METER,5.27,5.68,459,1279,2668,250,41,False,SUP-0116,SUP-0104,2025-01-01T00:00:00
MAT-00504,SKU-ELE-00504,PCBs Grade-Industrial-504,Electronic Components,METER,45.57,44.11,302,829,1579,1000,17,False,SUP-0031,SUP-0039,2025-01-01T00:00:00
MAT-00505,SKU-POL-00505,ABS Resin Pellets Grade-Industrial-505,Polymers & Chemical,PCS,11.99,13.36,822,2418,5081,25,28,False,SUP-0061,SUP-0095,2025-01-01T00:00:00
MAT-00506,SKU-MEC-00506,Shafts Grade-Commercial-506,Mechanical & Machining,PCS,14.36,14.65,842,2498,5019,1000,36,False,SUP-0105,SUP-0071,2025-01-01T00:00:00
MAT-00507,SKU-MEC-00507,Gears Grade-B-507,Mechanical & Machining,PCS,12.79,13.18,72,282,511,1000,14,False,SUP-0041,SUP-0074,2025-01-01T00:00:00
MAT-00508,SKU-MEC-00508,Bearings Grade-MilSpec-508,Mechanical & Machining,METER,9.48,9.86,651,1839,3750,50,44,False,SUP-0018,SUP-0034,2025-01-01T00:00:00
MAT-00509,SKU-ELE-00509,PCBs Grade-Industrial-509,Electronic Components,KG,25.88,26.62,501,2139,3033,500,21,False,SUP-0107,SUP-0114,2025-01-01T00:00:00
MAT-00510,SKU-PAC-00510,Hex Flange Bolts M8 Grade-A-510,Packaging & Hardware,LITER,9.84,9.74,914,2818,4281,100,34,False,SUP-0022,SUP-0007,2025-01-01T00:00:00
MAT-00511,SKU-MEC-00511,Bearings Grade-A-511,Mechanical & Machining,PCS,33.03,36.13,803,3197,6300,50,38,False,SUP-0118,SUP-0119,2025-01-01T00:00:00
MAT-00512,SKU-RAW-00512,Carbon Steel Bars Grade-MilSpec-512,Raw Metallurgy,LITER,23.21,22.65,331,1110,1916,50,19,False,SUP-0077,SUP-0028,2025-01-01T00:00:00
MAT-00513,SKU-ELE-00513,Sensors Grade-Industrial-513,Electronic Components,KG,18.86,20.25,229,985,1483,100,12,False,SUP-0048,SUP-0075,2025-01-01T00:00:00
MAT-00514,SKU-POL-00514,Polycarbonate Sheets Grade-MilSpec-514,Polymers & Chemical,BOX,9.04,9.35,239,999,2142,250,10,False,SUP-0010,SUP-0013,2025-01-01T00:00:00
MAT-00515,SKU-RAW-00515,Titanium Plates Grade-Commercial-515,Raw Metallurgy,BOX,13.01,14.31,689,2065,3109,500,32,True,SUP-0012,,2025-01-01T00:00:00
MAT-00516,SKU-ELE-00516,Connectors Grade-B-516,Electronic Components,METER,56.31,55.41,313,1273,2505,250,15,False,SUP-0044,SUP-0113,2025-01-01T00:00:00
MAT-00517,SKU-MEC-00517,Shafts Grade-A-517,Mechanical & Machining,METER,42.56,40.81,693,1893,3078,100,30,False,SUP-0112,SUP-0107,2025-01-01T00:00:00
MAT-00518,SKU-PAC-00518,Vibration Dampers Grade-Commercial-518,Packaging & Hardware,METER,8.37,8.68,560,1568,3019,250,42,False,SUP-0095,SUP-0063,2025-01-01T00:00:00
MAT-00519,SKU-ELE-00519,Capacitors Grade-B-519,Electronic Components,PCS,27.37,27.26,502,1342,2874,25,14,True,SUP-0096,,2025-01-01T00:00:00
MAT-00520,SKU-POL-00520,Silicone Gaskets Grade-Commercial-520,Polymers & Chemical,LITER,56.07,58.4,212,800,1301,50,12,True,SUP-0019,SUP-0016,2025-01-01T00:00:00
MAT-00521,SKU-PAC-00521,Vibration Dampers Grade-Commercial-521,Packaging & Hardware,BOX,3.91,4.17,596,2000,2922,250,18,False,SUP-0001,SUP-0068,2025-01-01T00:00:00
MAT-00522,SKU-ELE-00522,Sensors Grade-A-522,Electronic Components,METER,44.6,48.45,573,1613,2456,25,13,False,SUP-0051,SUP-0048,2025-01-01T00:00:00
MAT-00523,SKU-POL-00523,Industrial Lubricants Grade-MilSpec-523,Polymers & Chemical,BOX,11.84,13.51,139,489,970,1000,35,False,SUP-0001,SUP-0043,2025-01-01T00:00:00
MAT-00524,SKU-PAC-00524,Hex Flange Bolts M8 Grade-B-524,Packaging & Hardware,PCS,45.95,51.02,344,932,1589,250,42,False,SUP-0103,SUP-0008,2025-01-01T00:00:00
MAT-00525,SKU-RAW-00525,Sheet Metal Stainless 304 Grade-B-525,Raw Metallurgy,LITER,10.6,10.26,691,2091,4523,50,25,False,SUP-0021,SUP-0050,2025-01-01T00:00:00
MAT-00526,SKU-ELE-00526,Sensors Grade-MilSpec-526,Electronic Components,LITER,3.37,3.7,304,913,1885,500,29,False,SUP-0116,SUP-0088,2025-01-01T00:00:00
MAT-00527,SKU-MEC-00527,Gears Grade-MilSpec-527,Mechanical & Machining,LITER,4.09,4.28,856,2626,4588,250,30,False,SUP-0055,SUP-0012,2025-01-01T00:00:00
MAT-00528,SKU-ELE-00528,Microcontrollers Grade-Commercial-528,Electronic Components,METER,25.87,29.61,417,1329,2548,25,38,False,SUP-0083,SUP-0088,2025-01-01T00:00:00
MAT-00529,SKU-RAW-00529,Copper Rods Grade-MilSpec-529,Raw Metallurgy,PCS,32.65,36.94,432,1378,2254,25,22,False,SUP-0020,SUP-0017,2025-01-01T00:00:00
MAT-00530,SKU-PAC-00530,Corrugated Heavy Boxes Grade-A-530,Packaging & Hardware,SET,9.07,8.81,720,2491,4654,500,23,False,SUP-0013,SUP-0060,2025-01-01T00:00:00
MAT-00531,SKU-ELE-00531,Microcontrollers Grade-MilSpec-531,Electronic Components,KG,49.52,54.83,594,2102,4160,1000,26,False,SUP-0006,SUP-0011,2025-01-01T00:00:00
MAT-00532,SKU-POL-00532,Epoxy Adhesives Grade-Industrial-532,Polymers & Chemical,METER,3.94,4.5,176,512,964,1000,12,False,SUP-0024,SUP-0028,2025-01-01T00:00:00
MAT-00533,SKU-ELE-00533,PCBs Grade-Commercial-533,Electronic Components,PCS,22.81,21.7,1130,3146,6835,500,32,True,SUP-0096,,2025-01-01T00:00:00
MAT-00534,SKU-POL-00534,Silicone Gaskets Grade-Commercial-534,Polymers & Chemical,SET,6.47,6.61,466,1896,2859,50,26,False,SUP-0089,SUP-0087,2025-01-01T00:00:00
MAT-00535,SKU-ELE-00535,Microcontrollers Grade-B-535,Electronic Components,PCS,11.98,11.88,878,3338,5476,250,41,False,SUP-0084,SUP-0031,2025-01-01T00:00:00
MAT-00536,SKU-MEC-00536,Gears Grade-MilSpec-536,Mechanical & Machining,PCS,25.85,25.16,1023,3341,6975,500,38,False,SUP-0095,SUP-0090,2025-01-01T00:00:00
MAT-00537,SKU-MEC-00537,Hydraulic Valves Grade-Industrial-537,Mechanical & Machining,SET,9.52,10.62,363,975,2026,1000,34,False,SUP-0043,SUP-0002,2025-01-01T00:00:00
MAT-00538,SKU-PAC-00538,Thermal Pallet Wraps Grade-Commercial-538,Packaging & Hardware,METER,16.07,15.39,723,2130,3882,250,21,False,SUP-0066,SUP-0076,2025-01-01T00:00:00
MAT-00539,SKU-PAC-00539,Vibration Dampers Grade-Commercial-539,Packaging & Hardware,PCS,74.21,74.47,351,1073,2056,250,38,False,SUP-0114,SUP-0061,2025-01-01T00:00:00
MAT-00540,SKU-POL-00540,ABS Resin Pellets Grade-B-540,Polymers & Chemical,METER,13.01,14.25,690,2139,4166,500,21,False,SUP-0057,SUP-0030,2025-01-01T00:00:00
MAT-00541,SKU-POL-00541,Polycarbonate Sheets Grade-Industrial-541,Polymers & Chemical,BOX,61.51,67.19,1018,2905,6029,500,37,False,SUP-0107,SUP-0087,2025-01-01T00:00:00
MAT-00542,SKU-MEC-00542,Shafts Grade-A-542,Mechanical & Machining,BOX,7.08,7.41,468,1339,2884,250,13,False,SUP-0021,SUP-0078,2025-01-01T00:00:00
MAT-00543,SKU-RAW-00543,Sheet Metal Stainless 304 Grade-B-543,Raw Metallurgy,SET,43.94,42.16,246,696,1472,25,18,True,SUP-0046,SUP-0087,2025-01-01T00:00:00
MAT-00544,SKU-ELE-00544,Sensors Grade-MilSpec-544,Electronic Components,PCS,119.79,128.6,569,1633,3291,500,28,False,SUP-0029,SUP-0063,2025-01-01T00:00:00
MAT-00545,SKU-RAW-00545,Sheet Metal Stainless 304 Grade-Commercial-545,Raw Metallurgy,SET,1.62,1.76,522,1404,2843,500,14,False,SUP-0119,SUP-0057,2025-01-01T00:00:00
MAT-00546,SKU-ELE-00546,Connectors Grade-A-546,Electronic Components,SET,10.21,9.91,449,1316,2587,500,17,False,SUP-0112,SUP-0027,2025-01-01T00:00:00
MAT-00547,SKU-POL-00547,ABS Resin Pellets Grade-B-547,Polymers & Chemical,BOX,46.28,47.33,620,1670,3365,25,35,False,SUP-0016,SUP-0109,2025-01-01T00:00:00
MAT-00548,SKU-MEC-00548,Gears Grade-Industrial-548,Mechanical & Machining,METER,19.62,20.62,387,1509,3022,250,22,True,SUP-0012,,2025-01-01T00:00:00
MAT-00549,SKU-MEC-00549,Hydraulic Valves Grade-MilSpec-549,Mechanical & Machining,LITER,36.9,41.83,176,584,1177,1000,8,False,SUP-0110,SUP-0067,2025-01-01T00:00:00
MAT-00550,SKU-PAC-00550,Corrugated Heavy Boxes Grade-A-550,Packaging & Hardware,METER,12.62,12.78,202,586,1129,1000,32,False,SUP-0022,SUP-0056,2025-01-01T00:00:00
MAT-00551,SKU-MEC-00551,Bearings Grade-A-551,Mechanical & Machining,BOX,26.98,30.92,582,1968,3827,500,33,False,SUP-0113,SUP-0067,2025-01-01T00:00:00
MAT-00552,SKU-RAW-00552,Carbon Steel Bars Grade-Industrial-552,Raw Metallurgy,PCS,20.67,23.06,319,1055,1650,500,32,False,SUP-0079,SUP-0118,2025-01-01T00:00:00
MAT-00553,SKU-PAC-00553,Thermal Pallet Wraps Grade-MilSpec-553,Packaging & Hardware,BOX,88.64,90.33,253,1033,1890,250,26,False,SUP-0084,SUP-0052,2025-01-01T00:00:00
MAT-00554,SKU-MEC-00554,Bearings Grade-Commercial-554,Mechanical & Machining,METER,32.46,32.22,250,1066,2251,500,17,False,SUP-0040,SUP-0067,2025-01-01T00:00:00
MAT-00555,SKU-PAC-00555,Vibration Dampers Grade-B-555,Packaging & Hardware,METER,35.57,38.96,136,496,895,25,30,False,SUP-0015,SUP-0094,2025-01-01T00:00:00
MAT-00556,SKU-ELE-00556,Microcontrollers Grade-MilSpec-556,Electronic Components,METER,15.59,16.6,1747,5144,11059,1000,43,True,SUP-0095,,2025-01-01T00:00:00
MAT-00557,SKU-PAC-00557,Thermal Pallet Wraps Grade-B-557,Packaging & Hardware,METER,14.35,14.49,601,1771,3215,50,15,False,SUP-0105,SUP-0092,2025-01-01T00:00:00
MAT-00558,SKU-ELE-00558,Sensors Grade-Commercial-558,Electronic Components,SET,15.24,15.06,428,1210,1773,25,34,False,SUP-0059,SUP-0013,2025-01-01T00:00:00
MAT-00559,SKU-POL-00559,Polycarbonate Sheets Grade-MilSpec-559,Polymers & Chemical,KG,37.86,39.35,1531,4891,8392,100,42,False,SUP-0068,SUP-0052,2025-01-01T00:00:00
MAT-00560,SKU-PAC-00560,Antistatic Foam Grade-MilSpec-560,Packaging & Hardware,LITER,15.44,16.8,180,580,1036,250,16,False,SUP-0094,SUP-0054,2025-01-01T00:00:00
MAT-00561,SKU-MEC-00561,Bearings Grade-Commercial-561,Mechanical & Machining,PCS,33.74,36.74,431,1481,3201,500,42,False,SUP-0005,SUP-0096,2025-01-01T00:00:00
MAT-00562,SKU-POL-00562,ABS Resin Pellets Grade-A-562,Polymers & Chemical,METER,240.55,256.03,516,1836,3284,50,30,True,SUP-0004,,2025-01-01T00:00:00
MAT-00563,SKU-MEC-00563,Bearings Grade-MilSpec-563,Mechanical & Machining,PCS,63.96,72.75,319,1383,2541,25,38,False,SUP-0037,SUP-0028,2025-01-01T00:00:00
MAT-00564,SKU-ELE-00564,PCBs Grade-MilSpec-564,Electronic Components,SET,17.14,17.34,1079,3040,6283,50,37,False,SUP-0044,SUP-0101,2025-01-01T00:00:00
MAT-00565,SKU-MEC-00565,Bearings Grade-MilSpec-565,Mechanical & Machining,LITER,91.96,99.63,219,747,1583,100,33,False,SUP-0094,SUP-0042,2025-01-01T00:00:00
MAT-00566,SKU-PAC-00566,Corrugated Heavy Boxes Grade-MilSpec-566,Packaging & Hardware,BOX,15.66,15.75,949,2977,4462,500,26,True,SUP-0052,,2025-01-01T00:00:00
MAT-00567,SKU-ELE-00567,Capacitors Grade-Commercial-567,Electronic Components,SET,2.61,2.78,1442,3977,5950,500,39,True,SUP-0025,SUP-0097,2025-01-01T00:00:00
MAT-00568,SKU-MEC-00568,CNC Castings Grade-Industrial-568,Mechanical & Machining,KG,8.09,8.08,396,1128,2126,250,12,False,SUP-0114,SUP-0075,2025-01-01T00:00:00
MAT-00569,SKU-PAC-00569,Corrugated Heavy Boxes Grade-MilSpec-569,Packaging & Hardware,PCS,3.13,3.19,805,2749,4048,25,27,False,SUP-0004,SUP-0111,2025-01-01T00:00:00
MAT-00570,SKU-PAC-00570,Hex Flange Bolts M8 Grade-Industrial-570,Packaging & Hardware,KG,16.67,16.45,307,1276,2767,50,17,False,SUP-0020,SUP-0040,2025-01-01T00:00:00
MAT-00571,SKU-ELE-00571,Microcontrollers Grade-Industrial-571,Electronic Components,LITER,25.03,24.27,686,1864,3950,25,31,False,SUP-0115,SUP-0042,2025-01-01T00:00:00
MAT-00572,SKU-MEC-00572,Hydraulic Valves Grade-Commercial-572,Mechanical & Machining,SET,155.1,154.68,145,601,1064,250,24,False,SUP-0065,SUP-0050,2025-01-01T00:00:00
MAT-00573,SKU-ELE-00573,PCBs Grade-A-573,Electronic Components,LITER,35.15,37.85,1658,4958,7918,500,44,False,SUP-0003,SUP-0035,2025-01-01T00:00:00
MAT-00574,SKU-MEC-00574,Shafts Grade-Commercial-574,Mechanical & Machining,LITER,19.28,20.04,318,1008,1546,50,30,False,SUP-0065,SUP-0027,2025-01-01T00:00:00
MAT-00575,SKU-PAC-00575,Antistatic Foam Grade-Commercial-575,Packaging & Hardware,LITER,61.09,58.55,214,928,1992,250,17,False,SUP-0107,SUP-0080,2025-01-01T00:00:00
MAT-00576,SKU-RAW-00576,Titanium Plates Grade-Industrial-576,Raw Metallurgy,BOX,2.15,2.21,1184,4265,6521,500,39,False,SUP-0081,SUP-0028,2025-01-01T00:00:00
MAT-00577,SKU-PAC-00577,Corrugated Heavy Boxes Grade-Industrial-577,Packaging & Hardware,PCS,31.79,32.71,1027,2851,4472,500,24,False,SUP-0018,SUP-0093,2025-01-01T00:00:00
MAT-00578,SKU-RAW-00578,Carbon Steel Bars Grade-Industrial-578,Raw Metallurgy,BOX,57.28,59.6,655,1771,2944,1000,36,False,SUP-0042,SUP-0044,2025-01-01T00:00:00
MAT-00579,SKU-MEC-00579,CNC Castings Grade-Commercial-579,Mechanical & Machining,LITER,4.82,4.58,989,3133,6359,1000,32,True,SUP-0068,,2025-01-01T00:00:00
MAT-00580,SKU-ELE-00580,Connectors Grade-A-580,Electronic Components,BOX,86.33,89.7,547,2097,4224,1000,31,False,SUP-0105,SUP-0049,2025-01-01T00:00:00
MAT-00581,SKU-ELE-00581,Microcontrollers Grade-MilSpec-581,Electronic Components,METER,35.6,40.49,84,252,495,50,24,False,SUP-0029,SUP-0096,2025-01-01T00:00:00
MAT-00582,SKU-ELE-00582,Connectors Grade-Industrial-582,Electronic Components,BOX,15.54,15.45,868,2388,4693,50,38,False,SUP-0047,SUP-0005,2025-01-01T00:00:00
MAT-00583,SKU-ELE-00583,Capacitors Grade-MilSpec-583,Electronic Components,PCS,49.21,55.31,709,2134,3953,1000,19,False,SUP-0064,SUP-0022,2025-01-01T00:00:00
MAT-00584,SKU-PAC-00584,Thermal Pallet Wraps Grade-B-584,Packaging & Hardware,PCS,298.2,318.37,912,2529,5015,100,21,False,SUP-0017,SUP-0034,2025-01-01T00:00:00
MAT-00585,SKU-MEC-00585,CNC Castings Grade-Commercial-585,Mechanical & Machining,SET,29.97,29.99,328,918,1522,250,10,False,SUP-0059,SUP-0001,2025-01-01T00:00:00
MAT-00586,SKU-RAW-00586,Aluminum Billets 6061 Grade-Commercial-586,Raw Metallurgy,LITER,32.23,33.81,126,456,791,250,10,False,SUP-0006,SUP-0114,2025-01-01T00:00:00
